"item_id","vendor_id","vendor_name","category","name","price","available","created_at"
649,17,"EMO PIZZA","PIZZA","CORN AND CHEESE (SMALL)","149.00",True,"2025-04-16 19:14:27.954981+05:30"
650,17,"EMO PIZZA","PIZZA","""OWN MY VEG (ONION","NaN",False,"2025-04-16 19:14:27.954981+05:30"
651,17,"EMO PIZZA","BURGER","CHILLI VEG","105.00",True,"2025-04-16 19:14:27.954981+05:30"
652,17,"EMO PIZZA","BURGER","EMO VEG","116.00",True,"2025-04-16 19:14:27.954981+05:30"
653,17,"EMO PIZZA","BURGER","EMO FRIED CHICKEN BURGER","165.00",True,"2025-04-16 19:14:27.954981+05:30"
654,17,"EMO PIZZA","BURGER","EMO BIG BOY BURGER","224.00",True,"2025-04-16 19:14:27.954981+05:30"
655,17,"EMO PIZZA","DESSERT","VANILLA ICE CREAM","59.00",True,"2025-04-16 19:14:27.954981+05:30"
656,17,"EMO PIZZA","DESSERT","CHOCOLATE ICE CREAM","69.00",True,"2025-04-16 19:14:27.954981+05:30"
657,17,"EMO PIZZA","DESSERT","BROWNIE","95.00",True,"2025-04-16 19:14:27.954981+05:30"
658,17,"EMO PIZZA","DESSERT","CHOCO LAVA CAKE","95.00",True,"2025-04-16 19:14:27.954981+05:30"
659,17,"EMO PIZZA","PASTA","PANNA E BASILLICO (VEG WHITE SAUCE)","169.00",True,"2025-04-16 19:14:27.954981+05:30"
660,17,"EMO PIZZA","PASTA","PANNA E BASILLICO (NON VEG WHITE SAUCE)","189.00",True,"2025-04-16 19:14:27.954981+05:30"
661,17,"EMO PIZZA","PASTA","MIRACLE MIX NON VEG","189.00",True,"2025-04-16 19:14:27.954981+05:30"
662,17,"EMO PIZZA","PASTA","ARABITTA NON VEG","180.00",True,"2025-04-16 19:14:27.954981+05:30"
663,18,"DOSAII BITES","SIGNATURE DOSA","PANEER FANTASY DOSAI","130.00",True,"2025-04-16 19:14:27.954981+05:30"
664,18,"DOSAII BITES","SIGNATURE DOSA","PANNER TIKKA DOSAI","130.00",True,"2025-04-16 19:14:27.954981+05:30"
665,18,"DOSAII BITES","SIGNATURE DOSA","STONE EDGE DOSAI","130.00",True,"2025-04-16 19:14:27.954981+05:30"
666,18,"DOSAII BITES","SIGNATURE DOSA","KERELA OPEN DOSAI","130.00",True,"2025-04-16 19:14:27.954981+05:30"
667,18,"DOSAII BITES","CASHEW NUT DOSA","KAJU PANEER DOSA","110.00",True,"2025-04-16 19:14:27.954981+05:30"
668,18,"DOSAII BITES","CASHEW NUT DOSA","KAJU MUSHROOM DOSA","110.00",True,"2025-04-16 19:14:27.954981+05:30"
669,18,"DOSAII BITES","CASHEW NUT DOSA","KAJU BABYCORN DOSA","110.00",True,"2025-04-16 19:14:27.954981+05:30"
670,18,"DOSAII BITES","CASHEW NUT DOSA","KAJU GREEN PEAS DOSA","110.00",True,"2025-04-16 19:14:27.954981+05:30"
671,18,"DOSAII BITES","POCEKT FRIENDLY","BUTTER PLAIN DOSA","40.00",True,"2025-04-16 19:14:27.954981+05:30"
672,18,"DOSAII BITES","POCEKT FRIENDLY","ONION DOSA","60.00",True,"2025-04-16 19:14:27.954981+05:30"
673,18,"DOSAII BITES","POCEKT FRIENDLY","ONION CHEESE","70.00",True,"2025-04-16 19:14:27.954981+05:30"
674,18,"DOSAII BITES","POCEKT FRIENDLY","SCHEZWAN MASALA ONION","70.00",True,"2025-04-16 19:14:27.954981+05:30"
675,18,"DOSAII BITES","DOUBLE DUO DOSA","MUSHROOM PANEER DOSA","100.00",True,"2025-04-16 19:14:27.954981+05:30"
676,18,"DOSAII BITES","DOUBLE DUO DOSA","SWEETCOREN BABYCORN DOSA","100.00",True,"2025-04-16 19:14:27.954981+05:30"
677,18,"DOSAII BITES","DOUBLE DUO DOSA","CHINESE MUSHROOM DOSA","100.00",True,"2025-04-16 19:14:27.954981+05:30"
678,18,"DOSAII BITES","DOUBLE DUO DOSA","CHINESE PANEER DOSA","100.00",True,"2025-04-16 19:14:27.954981+05:30"
679,19,"HALAL","JUMBO SANDWICH","FRESH VEG JUMBO","50.00",True,"2025-04-16 19:14:27.954981+05:30"
680,19,"HALAL","JUMBO SANDWICH","CHUTNEY AND CHEESE JUMBO","60.00",True,"2025-04-16 19:14:27.954981+05:30"
681,19,"HALAL","JUMBO SANDWICH","EGG BURJI JUMBO","50.00",True,"2025-04-16 19:14:27.954981+05:30"
682,19,"HALAL","JUMBO SANDWICH","PERI PERI CHICKEN JUMBO","80.00",True,"2025-04-16 19:14:27.954981+05:30"
683,19,"HALAL","SPECIAL BURGER","VEG BURGER","40.00",True,"2025-04-16 19:14:27.954981+05:30"
684,19,"HALAL","SPECIAL BURGER","EGG BURGER","50.00",True,"2025-04-16 19:14:27.954981+05:30"
685,19,"HALAL","SPECIAL BURGER","CHICKEN BURGER","50.00",True,"2025-04-16 19:14:27.954981+05:30"
686,19,"HALAL","SPECIAL BURGER","CHICKEN BURGER WITH EGG","60.00",True,"2025-04-16 19:14:27.954981+05:30"
687,19,"HALAL","SANDWICH","ALOO MASALA","30.00",True,"2025-04-16 19:14:27.954981+05:30"
688,19,"HALAL","SANDWICH","SPICY PANEER WITH CHEESE","50.00",True,"2025-04-16 19:14:27.954981+05:30"
689,19,"HALAL","SANDWICH","COLESLAW (CARROT+CABBAGE+MAYONAISE)","30.00",True,"2025-04-16 19:14:27.954981+05:30"
690,19,"HALAL","SANDWICH","CUCUMBER CHUTNEY","30.00",True,"2025-04-16 19:14:27.954981+05:30"
691,19,"HALAL","SPECIAL NON VEG SANDWICH","PERI PERI CHICKEN","60.00",True,"2025-04-16 19:14:27.954981+05:30"
692,19,"HALAL","SPECIAL NON VEG SANDWICH","BBQ CHICKEN SANDWICH WITH CHEESE","70.00",True,"2025-04-16 19:14:27.954981+05:30"
693,19,"HALAL","SPECIAL NON VEG SANDWICH","TANDOOORI CHICKEN","60.00",True,"2025-04-16 19:14:27.954981+05:30"
694,19,"HALAL","SPECIAL NON VEG SANDWICH","BBQ CHICKEN","60.00",True,"2025-04-16 19:14:27.954981+05:30"
695,20,"BUTTY'S KABAB ROLL MANIA","FUSION BITES","VEG ROLL","40.00",True,"2025-04-16 19:14:27.954981+05:30"
696,20,"BUTTY'S KABAB ROLL MANIA","FUSION BITES","ALOO TIKKA MAYO ROLL","50.00",True,"2025-04-16 19:14:27.954981+05:30"
697,20,"BUTTY'S KABAB ROLL MANIA","FUSION BITES","MALAO PANEER ROLL","70.00",True,"2025-04-16 19:14:27.954981+05:30"
698,20,"BUTTY'S KABAB ROLL MANIA","FUSION BITES","ALOO JEERA ROLL","60.00",True,"2025-04-16 19:14:27.954981+05:30"
699,20,"BUTTY'S KABAB ROLL MANIA","NON VEG DELIGHT","DOUBLE EGG ROLL","50.00",True,"2025-04-16 19:14:27.954981+05:30"
700,20,"BUTTY'S KABAB ROLL MANIA","NON VEG DELIGHT","EGG CHICKEN KABAB ROLL","60.00",True,"2025-04-16 19:14:27.954981+05:30"
701,20,"BUTTY'S KABAB ROLL MANIA","NON VEG DELIGHT","DRAGON CHICKEN ROLL","70.00",True,"2025-04-16 19:14:27.954981+05:30"
702,20,"BUTTY'S KABAB ROLL MANIA","NON VEG DELIGHT","BUTTER CHICKEN ROLL","70.00",True,"2025-04-16 19:14:27.954981+05:30"
703,21,"SUNNY DAYS","THICK SHAKES","NUTELLA BROWNIE CRUMBLE","120.00",True,"2025-04-16 19:14:27.954981+05:30"
704,21,"SUNNY DAYS","THICK SHAKES","TRIPLE CHOCO FRAPPE","110.00",True,"2025-04-16 19:14:27.954981+05:30"
705,21,"SUNNY DAYS","THICK SHAKES","RED VELVET","70.00",True,"2025-04-16 19:14:27.954981+05:30"
706,21,"SUNNY DAYS","THICK SHAKES","CHOCOLATE","60.00",True,"2025-04-16 19:14:27.954981+05:30"
707,21,"SUNNY DAYS","WRAP","PANNER TIKKA (6 pcs)","80.00",True,"2025-04-16 19:14:27.954981+05:30"
708,21,"SUNNY DAYS","WRAP","FRIED CHICKEN WRAP","100.00",True,"2025-04-16 19:14:27.954981+05:30"
709,21,"SUNNY DAYS","WRAP","CHICKEN TIKKA","90.00",True,"2025-04-16 19:14:27.954981+05:30"
710,21,"SUNNY DAYS","WRAP","SHAWARMA CHICKEN WRAP","100.00",True,"2025-04-16 19:14:27.954981+05:30"
711,21,"SUNNY DAYS","ITANLIAN PASTA","CHEESY WHITE SAUCE (VEG)","120.00",True,"2025-04-16 19:14:27.954981+05:30"
712,21,"SUNNY DAYS","ITANLIAN PASTA","CHEESY WHITE SAUCE (NON-VEG)","150.00",True,"2025-04-16 19:14:27.954981+05:30"
713,21,"SUNNY DAYS","ITANLIAN PASTA","MIXED SAUCE (VEG)","130.00",True,"2025-04-16 19:14:27.954981+05:30"
714,21,"SUNNY DAYS","ITANLIAN PASTA","MIXED SAUCE (NON-VEG)","160.00",True,"2025-04-16 19:14:27.954981+05:30"
715,21,"SUNNY DAYS","MOCKTAIL","VIRGIN MOJITO","70.00",True,"2025-04-16 19:14:27.954981+05:30"
716,21,"SUNNY DAYS","MOCKTAIL","BLUE LAGOON","70.00",True,"2025-04-16 19:14:27.954981+05:30"
717,21,"SUNNY DAYS","MOCKTAIL","STRAWBERRY MANGO BLAST","90.00",True,"2025-04-16 19:14:27.954981+05:30"
718,21,"SUNNY DAYS","MOCKTAIL","BLUEBERRY","80.00",True,"2025-04-16 19:14:27.954981+05:30"
719,23,"DUCK DONALD","FRESH JUICE'S","WATER MELON","30.00",True,"2025-04-16 19:14:27.954981+05:30"
720,23,"DUCK DONALD","FRESH JUICE'S","BANANA","35.00",True,"2025-04-16 19:14:27.954981+05:30"
721,23,"DUCK DONALD","FRESH JUICE'S","PINE APPLE","35.00",True,"2025-04-16 19:14:27.954981+05:30"
722,23,"DUCK DONALD","FRESH JUICE'S","ORANGE","35.00",True,"2025-04-16 19:14:27.954981+05:30"
723,23,"DUCK DONALD","COLD BEVERAGES","COLD COFFEE","35.00",True,"2025-04-16 19:14:27.954981+05:30"
724,23,"DUCK DONALD","COLD BEVERAGES","COLD BOOST","45.00",True,"2025-04-16 19:14:27.954981+05:30"
725,23,"DUCK DONALD","COLD BEVERAGES","COLD HORLICKS","45.00",True,"2025-04-16 19:14:27.954981+05:30"
726,23,"DUCK DONALD","MILK SHAKES","APPLE SHAKE","45.00",True,"2025-04-16 19:14:27.954981+05:30"
727,23,"DUCK DONALD","MILK SHAKES","SAUDI","45.00",True,"2025-04-16 19:14:27.954981+05:30"
728,23,"DUCK DONALD","MILK SHAKES","DATES SHAKE","45.00",True,"2025-04-16 19:14:27.954981+05:30"
729,23,"DUCK DONALD","MILK SHAKES","BANANA SHAKE","45.00",True,"2025-04-16 19:14:27.954981+05:30"
730,23,"DUCK DONALD","REAL LASSI","LASSI","30.00",True,"2025-04-16 19:14:27.954981+05:30"
731,23,"DUCK DONALD","REAL LASSI","MANGO LASSI","40.00",True,"2025-04-16 19:14:27.954981+05:30"
732,23,"DUCK DONALD","REAL LASSI","PINEAPPLE LASSI","40.00",True,"2025-04-16 19:14:27.954981+05:30"
733,23,"DUCK DONALD","REAL LASSI","BANANA LASSI","40.00",True,"2025-04-16 19:14:27.954981+05:30"
734,24,"AMUL","TEA OR COFFEE","TEA","18.00",True,"2025-04-16 19:14:27.954981+05:30"
735,24,"AMUL","TEA OR COFFEE","COFFEE","18.00",True,"2025-04-16 19:14:27.954981+05:30"
736,24,"AMUL","TEA OR COFFEE","FILTER COFFEE","20.00",True,"2025-04-16 19:14:27.954981+05:30"
737,24,"AMUL","TEA OR COFFEE","HORLICKS","22.00",True,"2025-04-16 19:14:27.954981+05:30"
738,24,"AMUL","TEA OR COFFEE","MINI COFFEE","12.00",True,"2025-04-16 19:14:27.954981+05:30"
739,24,"AMUL","TEA OR COFFEE","MINI TEA","12.00",True,"2025-04-16 19:14:27.954981+05:30"
740,24,"AMUL","TEA OR COFFEE","GREEN TEA","12.00",True,"2025-04-16 19:14:27.954981+05:30"
741,24,"AMUL","PUFFS","VEG PUFF","20.00",True,"2025-04-16 19:14:27.954981+05:30"
742,24,"AMUL","PUFFS","EGG PUFF","25.00",True,"2025-04-16 19:14:27.954981+05:30"
743,24,"AMUL","PUFFS","PANEER PUFF","25.00",True,"2025-04-16 19:14:27.954981+05:30"
744,24,"AMUL","PUFFS","CHICKEN PUFF","30.00",True,"2025-04-16 19:14:27.954981+05:30"
745,24,"AMUL","PUFFS","ONION SAMOSA","10.00",True,"2025-04-16 19:14:27.954981+05:30"
746,24,"AMUL","PUFFS","VEG ROLL","25.00",True,"2025-04-16 19:14:27.954981+05:30"
747,24,"AMUL","PUFFS","CHICKEN SANDWICH","50.00",True,"2025-04-16 19:14:27.954981+05:30"
748,25,"FRESH AND HONEST CAFÉ","QUICK BITES","CHOCOS WITH COLD MILK","40.00",True,"2025-04-16 19:14:27.954981+05:30"
749,25,"FRESH AND HONEST CAFÉ","QUICK BITES","CHOCOS WITH HOT MILK","40.00",True,"2025-04-16 19:14:27.954981+05:30"
750,25,"FRESH AND HONEST CAFÉ","QUICK BITES","CORN FLAKES WITH COLD MILK","40.00",True,"2025-04-16 19:14:27.954981+05:30"
751,25,"FRESH AND HONEST CAFÉ","QUICK BITES","CORN FLAKES WITH HOT MILK","40.00",True,"2025-04-16 19:14:27.954981+05:30"
752,25,"FRESH AND HONEST CAFÉ","SNACKS","ALOO SAMOSA","15.00",True,"2025-04-16 19:14:27.954981+05:30"
753,25,"FRESH AND HONEST CAFÉ","SNACKS","NOODLES SAMOSA","20.00",True,"2025-04-16 19:14:27.954981+05:30"
754,25,"FRESH AND HONEST CAFÉ","SNACKS","VEG PUFF","15.00",True,"2025-04-16 19:14:27.954981+05:30"
755,25,"FRESH AND HONEST CAFÉ","SNACKS","EGG PUFF","20.00",True,"2025-04-16 19:14:27.954981+05:30"
756,25,"FRESH AND HONEST CAFÉ","TEA","CHENNAI MASALA TEA","20.00",True,"2025-04-16 19:14:27.954981+05:30"
757,25,"FRESH AND HONEST CAFÉ","TEA","FRESH GINGER TEA","20.00",True,"2025-04-16 19:14:27.954981+05:30"
758,25,"FRESH AND HONEST CAFÉ","TEA","MINI TEA","12.00",True,"2025-04-16 19:14:27.954981+05:30"
759,25,"FRESH AND HONEST CAFÉ","TEA","LEMON TEA","15.00",True,"2025-04-16 19:14:27.954981+05:30"
760,25,"FRESH AND HONEST CAFÉ","COFFEE","SOUTH INDIAN FILTER COFFEE","20.00",True,"2025-04-16 19:14:27.954981+05:30"
761,25,"FRESH AND HONEST CAFÉ","COFFEE","SUKKU COFFEE","20.00",True,"2025-04-16 19:14:27.954981+05:30"
762,25,"FRESH AND HONEST CAFÉ","COFFEE","COFFEE","18.00",True,"2025-04-16 19:14:27.954981+05:30"
763,25,"FRESH AND HONEST CAFÉ","COFFEE","COFFEE MINI","12.00",True,"2025-04-16 19:14:27.954981+05:30"
764,26,"SHAKES AND DESSERTS","BOBA BUBBLE SHAKE","VANILLA BUBBLE","130.00",True,"2025-04-16 19:14:27.954981+05:30"
765,26,"SHAKES AND DESSERTS","BOBA BUBBLE SHAKE","COLD COFFEE BUBBLE","140.00",True,"2025-04-16 19:14:27.954981+05:30"
766,26,"SHAKES AND DESSERTS","BOBA BUBBLE SHAKE","BUTTERSCOTCH BUBBLE","140.00",True,"2025-04-16 19:14:27.954981+05:30"
767,26,"SHAKES AND DESSERTS","BOBA BUBBLE SHAKE","MANGO BUBBLE","140.00",True,"2025-04-16 19:14:27.954981+05:30"
768,26,"SHAKES AND DESSERTS","WAFFLES","DEATH BY NUTELLA","120.00",True,"2025-04-16 19:14:27.954981+05:30"
769,26,"SHAKES AND DESSERTS","WAFFLES","KIT KAT WAFFLE","120.00",True,"2025-04-16 19:14:27.954981+05:30"
770,26,"SHAKES AND DESSERTS","WAFFLES","BELGIUM CHOCO FANTASY (WITH ICE CREAM)","150.00",True,"2025-04-16 19:14:27.954981+05:30"
771,26,"SHAKES AND DESSERTS","WAFFLES","DOUBLE CHOCOLATE","150.00",True,"2025-04-16 19:14:27.954981+05:30"
772,26,"SHAKES AND DESSERTS","ICE CREAM DESSERTS","MEXICAN BROWNIE","70.00",True,"2025-04-16 19:14:27.954981+05:30"
773,26,"SHAKES AND DESSERTS","ICE CREAM DESSERTS","CHOCOLATE FUDGE","70.00",True,"2025-04-16 19:14:27.954981+05:30"
774,26,"SHAKES AND DESSERTS","ICE CREAM DESSERTS","DEATH BY CHOCOLATE","90.00",True,"2025-04-16 19:14:27.954981+05:30"
775,26,"SHAKES AND DESSERTS","ICE CREAM DESSERTS","BROWNIE OVER LOAD","90.00",True,"2025-04-16 19:14:27.954981+05:30"
776,26,"SHAKES AND DESSERTS","HOT CHOCOLATE","HOT CHOCOLATE DRINK","50.00",True,"2025-04-16 19:14:27.954981+05:30"
777,26,"SHAKES AND DESSERTS","HOT CHOCOLATE","LAVA CAKE","60.00",True,"2025-04-16 19:14:27.954981+05:30"
778,26,"SHAKES AND DESSERTS","HOT CHOCOLATE","HOT CHOCOLATE BROWNIE","80.00",True,"2025-04-16 19:14:27.954981+05:30"
779,26,"SHAKES AND DESSERTS","HOT CHOCOLATE","HOT CHOCOLATE FUDGE","80.00",True,"2025-04-16 19:14:27.954981+05:30"
780,27,"EVERGREEN KA PADOSI","JUICE COMBINATION TO CLEANSE AND DIGESTION","APPLE CIDER (APPLE+ORANGE+LEMON)","60.00",True,"2025-04-16 19:14:27.954981+05:30"
781,27,"EVERGREEN KA PADOSI","JUICE COMBINATION TO CLEANSE AND DIGESTION","GREEN PANTHER (MOSAMBI+MINT+LEMON)","60.00",True,"2025-04-16 19:14:27.954981+05:30"
782,27,"EVERGREEN KA PADOSI","JUICE COMBINATION TO CLEANSE AND DIGESTION","ORANGE PUNCH (PINEAPPLE+ORANGE)","60.00",True,"2025-04-16 19:14:27.954981+05:30"
783,27,"EVERGREEN KA PADOSI","JUICE COMBINATION TO CLEANSE AND DIGESTION","FLOOSPARY FLOOPY (PINEAPPLE+MINT+LEMON)","60.00",True,"2025-04-16 19:14:27.954981+05:30"
784,27,"EVERGREEN KA PADOSI","HEALTH DRINKS","IRON BOOSTER","70.00",True,"2025-04-16 19:14:27.954981+05:30"
785,27,"EVERGREEN KA PADOSI","HEALTH DRINKS","WEIGHT LOSS","70.00",True,"2025-04-16 19:14:27.954981+05:30"
786,27,"EVERGREEN KA PADOSI","HEALTH DRINKS","RAPID RECOVERY","60.00",True,"2025-04-16 19:14:27.954981+05:30"
787,27,"EVERGREEN KA PADOSI","NUT SHAKES","DRY FRUIT MIX","70.00",True,"2025-04-16 19:14:27.954981+05:30"
788,27,"EVERGREEN KA PADOSI","NUT SHAKES","CASHEW","50.00",True,"2025-04-16 19:14:27.954981+05:30"
789,27,"EVERGREEN KA PADOSI","NUT SHAKES","BADAM","50.00",True,"2025-04-16 19:14:27.954981+05:30"
790,27,"EVERGREEN KA PADOSI","NUT SHAKES","PISTA","50.00",True,"2025-04-16 19:14:27.954981+05:30"
791,27,"EVERGREEN KA PADOSI","MALBA","TENDER MALBA","80.00",True,"2025-04-16 19:14:27.954981+05:30"
792,27,"EVERGREEN KA PADOSI","MALBA","CHIKKU MALBA","80.00",True,"2025-04-16 19:14:27.954981+05:30"
793,27,"EVERGREEN KA PADOSI","MALBA","APPLE MALBA","80.00",True,"2025-04-16 19:14:27.954981+05:30"
794,27,"EVERGREEN KA PADOSI","MALBA","BUTTER MALBA","90.00",True,"2025-04-16 19:14:27.954981+05:30"
